"","match_id","league","n_games"
"1775",1098282,"Romania: Liga 2/Serie 2",108
"1776",1098289,"Germany: Oberliga Hessen",103
"1777",1098290,"Argentina: Primera B Metropolitana",148
"1778",1098295,"Germany: Regionalliga Sudwest",110
"1779",1098296,"Belgium: Proximus League",170
"1780",1098298,"Wales: Premier League",128
"1781",1098299,"Wales: Premier League",128
"1782",1098300,"Wales: Premier League",128
"1783",1098301,"Wales: Premier League",128
"1784",1098302,"England: Vanarama National League",309
"1785",1098303,"England: Vanarama National League",309
"1786",1098304,"England: Vanarama National League",309
"1787",1098305,"England: Vanarama National League",309
"1788",1098306,"England: Vanarama National League",309
"1789",1098307,"England: Vanarama National League",309
"1790",1098308,"England: Vanarama National League",309
"1791",1098309,"England: Vanarama National League",309
"1792",1098310,"England: Vanarama National League",309
"1793",1098311,"England: Southern Premier League",287
"1794",1098312,"England: Southern Premier League",287
"1795",1098313,"England: Southern Premier League",287
"1796",1098314,"England: Southern Premier League",287
"1797",1098315,"England: Southern Premier League",287
"1798",1098316,"England: Southern Premier League",287
"1799",1098317,"England: Southern Premier League",287
"1800",1098318,"England: Northern Premier League",293
"1801",1098320,"England: Northern Premier League",293
"1802",1098321,"England: Northern Premier League",293
"1803",1098322,"England: Northern Premier League",293
"1804",1098323,"England: Northern Premier League",293
"1805",1098324,"England: Northern Premier League",293
"1806",1098325,"England: Northern Premier League",293
"1807",1098327,"England: Northern Premier League",293
"1808",1098328,"England: Northern Premier League",293
"1809",1098329,"England: Ryman League",313
"1810",1098334,"England: FA Trophy",183
"1811",1098336,"England: FA Trophy",183
"1812",1098338,"England: FA Trophy",183
"1813",1098355,"Wales: Premier League",128
"1814",1098356,"Wales: Premier League",128
"1815",1098357,"Brazil: Série B",150
"1816",1098360,"Brazil: Série B",150
"1817",1098361,"Brazil: Série B",150
"1818",1098362,"Brazil: Série B",150
"1819",1098363,"Brazil: Série B",150
"1820",1098364,"Brazil: Série B",150
"1821",1098365,"Argentina: Primera B Metropolitana",148
"1822",1098366,"Brazil: Série B",150
"1823",1098367,"Brazil: Série B",150
"1824",1104705,"World: Friendly International",208
"1825",1104730,"World: Friendly International",208
"1826",1106132,"Romania: Liga 2/Serie 2",108
"1827",1106133,"Romania: Liga 2/Serie 2",108
"1828",1106134,"Romania: Liga 2/Serie 2",108
"1829",1106135,"Romania: Liga 2/Serie 2",108
"1830",1106136,"Romania: Liga 2/Serie 2",108
"1831",1106137,"Romania: Liga 2/Serie 2",108
"1832",1106156,"World: World Cup",199
"1833",1106164,"World: World Cup",199
"1834",1106172,"World: World Cup",199
"1835",1106175,"World: World Cup",199
"1836",1106178,"Europe: Euro U21",111
"1837",1106185,"Europe: Euro U21",111
"1838",1106190,"Germany: Regionalliga Nordost",130
"1839",1106193,"Europe: UEFA Youth League",130
"1840",1106196,"Germany: Oberliga Niederrhein",115
"1841",1106197,"Germany: Oberliga Niederrhein",115
"1842",1106198,"Germany: Oberliga Niederrhein",115
"1843",1106199,"Germany: Oberliga Niederrhein",115
"1844",1106200,"Germany: Oberliga Niederrhein",115
"1845",1106201,"Germany: Oberliga Niederrhein",115
"1846",1106202,"Germany: Oberliga Niederrhein",115
"1847",1106206,"Belgium: Proximus League",170
"1848",1106207,"Belgium: Proximus League",170
"1849",1106208,"Belgium: Proximus League",170
"1850",1106209,"Belgium: Proximus League",170
"1851",1106210,"Belgium: Proximus League",170
"1852",1106211,"Belgium: Proximus League",170
"1853",1106212,"Belgium: Proximus League",170
"1854",1106213,"Europe: Euro U21",111
"1855",1106214,"England: Vanarama National League",309
"1856",1106215,"England: Southern Premier League",287
"1857",1106216,"England: Southern Premier League",287
"1858",1106220,"Northern Ireland: NIFL Premiership",129
"1859",1106230,"Colombia: Liga Aguila",185
"1860",1108251,"World: Friendly International",208
"1861",1110660,"World: Friendly International",208
"1862",1113128,"World: Friendly International",208
"1863",1113769,"World: World Cup",199
"1864",1113770,"World: World Cup",199
"1865",1113772,"World: Friendly International",208
"1866",1113773,"World: Friendly International",208
"1867",1113776,"World: Friendly International",208
"1868",1113777,"Czech Republic: Youth League",107
"1869",1113780,"World: World Cup",199
"1870",1113781,"World: World Cup",199
"1871",1113782,"World: World Cup",199
"1872",1113783,"World: World Cup",199
"1873",1113784,"World: World Cup",199
"1874",1113790,"World: World Cup",199
"1875",1113791,"World: World Cup",199
"1876",1113794,"World: Club Friendly",882
"1877",1113797,"World: World Cup",199
"1878",1113798,"World: World Cup",199
"1879",1113799,"World: Friendly International",208
"1880",1113800,"World: Club Friendly",882
"1881",1113801,"World: World Cup",199
"1882",1113802,"World: World Cup",199
"1883",1113806,"World: World Cup",199
"1884",1113807,"World: World Cup",199
"1885",1113808,"Europe: Euro U21",111
"1886",1113809,"World: World Cup",199
"1887",1113810,"Europe: Euro",103
"1888",1113811,"Europe: Euro U21",111
"1889",1113812,"World: World Cup",199
"1890",1113813,"Europe: Euro U21",111
"1891",1113814,"Europe: Euro U21",111
"1892",1113815,"Europe: Euro U21",111
"1893",1113816,"World: World Cup",199
"1894",1113817,"Germany: Oberliga Hamburg",118
"1895",1113820,"Europe: Euro",103
"1896",1113821,"Europe: Euro",103
"1897",1113822,"Europe: Euro",103
"1898",1113823,"Europe: Euro",103
"1899",1113824,"Europe: Euro",103
"1900",1113825,"Europe: Euro",103
"1901",1113826,"Europe: Euro",103
"1902",1113827,"World: Friendly International",208
"1903",1113828,"World: World Cup",199
"1904",1113829,"World: World Cup",199
"1905",1113830,"World: World Cup",199
"1906",1113831,"World: World Cup",199
"1907",1113832,"World: World Cup",199
"1908",1113834,"World: Friendly International",208
"1909",1113835,"World: Friendly International",208
"1910",1113836,"Costa Rica: Primera Division",151
"1911",1113837,"World: Friendly International",208
"1912",1115400,"World: Club Friendly",882
"1913",1116675,"World: Club Friendly",882
"1914",1119599,"Europe: Euro U21",111
"1915",1119600,"World: Friendly International",208
"1916",1119601,"Israel: Leumit League",179
"1917",1119603,"World: Friendly International",208
"1918",1119608,"World: World Cup",199
"1919",1119611,"Israel: Leumit League",179
"1920",1119612,"Israel: Leumit League",179
"1921",1119613,"Israel: Leumit League",179
"1922",1119614,"Israel: Leumit League",179
"1923",1119615,"World: World Cup",199
"1924",1119616,"World: Club Friendly",882
"1925",1119623,"World: Club Friendly",882
"1926",1119624,"Greece: Football League",165
"1927",1119625,"World: Club Friendly",882
"1928",1119628,"Europe: Euro U21",111
"1929",1119632,"Europe: Euro U21",111
"1930",1119633,"Europe: Euro U21",111
"1931",1119634,"Europe: Euro U21",111
"1932",1119635,"Morocco: Botola Pro",133
"1933",1119637,"Spain: Segunda Division B - Group 3",219
"1934",1119639,"Europe: Euro U21",111
"1935",1119653,"Europe: Euro U21",111
"1936",1119654,"Europe: Euro U21",111
"1937",1119655,"Europe: Euro U21",111
"1938",1119656,"Europe: Euro U21",111
"1939",1119660,"Germany: Regionalliga North",118
"1940",1119661,"Germany: Regionalliga Sudwest",110
"1941",1119662,"Germany: Regionalliga Bayern",102
"1942",1119664,"Germany: Oberliga Baden-Württemberg",125
"1943",1119665,"Poland: Division 1",100
"1944",1119667,"World: World Cup",199
"1945",1119668,"World: Friendly International",208
"1946",1119669,"World: Friendly International",208
"1947",1119670,"Germany: Regionalliga North",118
"1948",1119671,"Germany: Oberliga Rheinland-Pfalz/Saar",102
"1949",1119674,"Germany: Oberliga Westfalen",124
"1950",1119675,"World: Friendly International",208
"1951",1119681,"Europe: Euro",103
"1952",1119682,"Europe: Euro",103
"1953",1119683,"Europe: Euro",103
"1954",1119684,"Europe: Euro",103
"1955",1119685,"Europe: Euro",103
"1956",1119686,"Europe: Euro",103
"1957",1119687,"Europe: Euro",103
"1958",1119688,"Europe: Euro",103
"1959",1119689,"Europe: Euro",103
"1960",1119698,"Wales: Premier League",128
"1961",1119704,"Mexico: Liga de Ascenso",134
"1962",1119705,"World: Friendly International",208
"1963",1119707,"Mexico: Primera Division",166
"1964",1119714,"Japan: J-League Division 2",137
"1965",1119715,"Japan: J-League Division 2",137
"1966",1119716,"Japan: J-League Division 2",137
"1967",1119717,"Japan: J-League Division 2",137
"1968",1119718,"Japan: J-League Division 2",137
"1969",1119719,"Japan: J-League Division 2",137
"1970",1121619,"World: Friendly International",208
"1971",1121633,"World: Club Friendly",882
"1972",1121646,"World: Club Friendly",882
"1973",1121652,"World: Club Friendly",882
"1974",1121661,"World: Club Friendly",882
"1975",1121704,"World: Club Friendly",882
"1976",1121714,"World: Club Friendly",882
"1977",1121715,"World: Club Friendly",882
"1978",1121716,"World: Club Friendly",882
"1979",1121732,"World: Club Friendly",882
"1980",1121743,"World: Club Friendly",882
"1981",1122048,"World: Club Friendly",882
"1982",1123165,"World: Club Friendly",882
"1983",1123167,"World: Club Friendly",882
"1984",1126810,"Japan: J-League Division 2",137
"1985",1126811,"Japan: J-League Division 2",137
"1986",1126812,"Japan: J-League Division 2",137
"1987",1126813,"Japan: J-League Division 2",137
"1988",1126814,"Japan: J-League Division 2",137
"1989",1126821,"Romania: Liga 2/Serie 2",108
"1990",1126822,"Romania: Liga 2/Serie 2",108
"1991",1126823,"Romania: Liga 2/Serie 2",108
"1992",1126824,"Romania: Liga 2/Serie 2",108
"1993",1126825,"Romania: Liga 2/Serie 2",108
"1994",1126826,"Romania: Liga 2/Serie 2",108
"1995",1126827,"Romania: Liga 2/Serie 2",108
"1996",1126839,"World: Friendly International",208
"1997",1126867,"England: Vanarama National League",309
"1998",1126870,"World: World Cup",199
"1999",1126882,"Germany: Regionalliga North",118
"2000",1126883,"Germany: Regionalliga North",118
"2001",1126884,"Germany: Regionalliga North",118
"2002",1126885,"Germany: Regionalliga Sudwest",110
"2003",1126886,"Germany: Regionalliga Sudwest",110
"2004",1126887,"Germany: Regionalliga Sudwest",110
"2005",1126888,"Germany: Regionalliga Sudwest",110
"2006",1126889,"Germany: Regionalliga Sudwest",110
"2007",1126890,"Germany: Regionalliga Sudwest",110
"2008",1126891,"Germany: Regionalliga Sudwest",110
"2009",1126892,"Germany: Regionalliga Bayern",102
"2010",1126893,"Germany: Regionalliga Bayern",102
"2011",1126894,"Germany: Regionalliga Bayern",102
"2012",1126895,"Germany: Regionalliga Bayern",102
"2013",1126896,"Germany: Regionalliga Bayern",102
"2014",1126897,"Germany: Regionalliga Bayern",102
"2015",1126898,"Germany: Regionalliga Bayern",102
"2016",1126902,"Germany: Oberliga Hamburg",118
"2017",1126903,"Germany: Oberliga Hamburg",118
"2018",1126904,"Germany: Oberliga Westfalen",124
"2019",1126905,"Germany: Oberliga Rheinland-Pfalz/Saar",102
"2020",1126910,"Italy: Lega Pro - Group A",192
"2021",1126911,"Italy: Lega Pro - Group C",198
"2022",1126949,"Germany: Oberliga Rheinland-Pfalz/Saar",102
"2023",1126950,"Germany: Oberliga Rheinland-Pfalz/Saar",102
"2024",1127001,"Germany: Regionalliga North",118
"2025",1127007,"Germany: Oberliga Westfalen",124
"2026",1127008,"Germany: Oberliga Hessen",103
"2027",1127009,"Germany: Oberliga Hessen",103
"2028",1127010,"Germany: Oberliga Hessen",103
"2029",1127011,"Germany: Oberliga Hessen",103
"2030",1127012,"Germany: Oberliga Hessen",103
"2031",1127013,"Germany: Oberliga Hessen",103
"2032",1127014,"Germany: Oberliga Hessen",103
"2033",1127015,"Germany: Oberliga Hessen",103
"2034",1127019,"Germany: Oberliga Baden-Württemberg",125
"2035",1127020,"Greece: Football League",165
"2036",1127023,"Italy: Serie B",271
"2037",1127024,"Italy: Lega Pro - Group A",192
"2038",1127025,"Italy: Lega Pro - Group A",192
"2039",1127026,"Italy: Lega Pro - Group B",194
"2040",1127027,"Italy: Lega Pro - Group B",194
"2041",1127028,"Italy: Lega Pro - Group B",194
"2042",1127053,"Poland: Division 1",100
"2043",1127054,"Poland: Division 1",100
"2044",1127095,"World: World Cup",199
"2045",1127107,"Germany: Oberliga Rheinland-Pfalz/Saar",102
"2046",1127108,"Germany: Oberliga Rheinland-Pfalz/Saar",102
"2047",1127110,"Germany: Oberliga Baden-Württemberg",125
"2048",1127111,"Germany: Oberliga Baden-Württemberg",125
"2049",1127112,"Germany: Oberliga Baden-Württemberg",125
"2050",1127113,"Germany: Oberliga Baden-Württemberg",125
"2051",1127114,"Germany: Oberliga Baden-Württemberg",125
"2052",1127122,"Wales: Premier League",128
"2053",1127123,"Wales: Premier League",128
"2054",1127124,"Wales: Premier League",128
"2055",1127125,"Wales: Premier League",128
"2056",1127126,"Wales: Premier League",128
"2057",1127129,"Argentina: Primera B Metropolitana",148
"2058",1127162,"England: League One",294
"2059",1127163,"England: League One",294
"2060",1127164,"England: League One",294
"2061",1127165,"England: League One",294
"2062",1127166,"England: League One",294
"2063",1127167,"England: League One",294
"2064",1127168,"England: League One",294
"2065",1127169,"England: League One",294
"2066",1127170,"England: League One",294
"2067",1127171,"England: League One",294
"2068",1127172,"England: League Two",293
"2069",1127173,"England: League Two",293
"2070",1127174,"England: League Two",293
"2071",1127175,"England: League Two",293
"2072",1127176,"England: League Two",293
"2073",1127177,"England: League Two",293
"2074",1127178,"England: League Two",293
"2075",1127179,"England: League Two",293
"2076",1127180,"England: League Two",293
"2077",1127181,"England: Vanarama National League",309
"2078",1127182,"England: Vanarama National League",309
"2079",1127183,"England: Vanarama National League",309
"2080",1127184,"England: Vanarama National League",309
"2081",1127185,"England: Vanarama National League",309
"2082",1127186,"England: Vanarama National League",309
"2083",1127187,"England: Vanarama National League",309
"2084",1127188,"England: Vanarama National League",309
"2085",1127189,"England: Vanarama National League",309
"2086",1127190,"England: Vanarama National League",309
"2087",1127191,"England: Vanarama National League",309
"2088",1127192,"England: Vanarama National League North",243
"2089",1127193,"England: Vanarama National League North",243
"2090",1127194,"England: Vanarama National League South",233
"2091",1127195,"England: Southern Premier League",287
"2092",1127196,"England: Southern Premier League",287
"2093",1127197,"England: Southern Premier League",287
"2094",1127198,"England: Southern Premier League",287
"2095",1127199,"England: Southern Premier League",287
"2096",1127200,"England: Southern Premier League",287
"2097",1127201,"England: Southern Premier League",287
"2098",1127202,"England: Southern Premier League",287
"2099",1127203,"England: Northern Premier League",293
"2100",1127205,"England: Northern Premier League",293
"2101",1127206,"England: Northern Premier League",293
"2102",1127207,"England: Northern Premier League",293
"2103",1127208,"England: Northern Premier League",293
"2104",1127209,"England: Northern Premier League",293
"2105",1127210,"England: Northern Premier League",293
"2106",1127211,"England: Northern Premier League",293
"2107",1127212,"England: Northern Premier League",293
"2108",1127213,"England: Northern Premier League",293
"2109",1127214,"England: Northern Premier League",293
"2110",1127216,"England: Northern Premier League",293
"2111",1127217,"England: Ryman League",313
"2112",1127218,"England: Ryman League",313
"2113",1127219,"England: Ryman League",313
"2114",1127220,"England: Ryman League",313
"2115",1127221,"England: Ryman League",313
"2116",1127222,"England: Ryman League",313
"2117",1127224,"England: FA Cup",369
"2118",1127225,"England: FA Cup",369
"2119",1127226,"England: FA Cup",369
"2120",1127227,"England: FA Cup",369
"2121",1127228,"England: FA Cup",369
"2122",1127229,"England: FA Cup",369
"2123",1127230,"England: FA Cup",369
"2124",1127231,"England: FA Cup",369
"2125",1127232,"England: FA Cup",369
"2126",1127233,"England: FA Cup",369
"2127",1127234,"England: FA Cup",369
